Epoch	Learning Rate	Train Loss	Train Acc.	Test Loss	Test Acc.	
32.000000	0.000100	0.005220	0.996429	0.000000	0.000000	
33.000000	0.000100	0.004082	0.998214	0.000000	0.000000	
34.000000	0.000100	0.005838	0.996429	0.000000	0.000000	
35.000000	0.000100	0.003386	1.000000	0.000000	0.000000	
36.000000	0.000100	0.005416	0.996429	0.000000	0.000000	
37.000000	0.000100	0.003598	1.000000	0.000000	0.000000	
38.000000	0.000100	0.002163	1.000000	0.000000	0.000000	
39.000000	0.000100	0.002423	1.000000	0.000000	0.000000	
40.000000	0.000100	0.006306	0.998214	0.000000	0.000000	
41.000000	0.000010	0.003717	0.998214	0.000000	0.000000	
42.000000	0.000010	0.003026	1.000000	0.000000	0.000000	
43.000000	0.000010	0.001099	1.000000	0.000000	0.000000	
44.000000	0.000010	0.003427	1.000000	0.000000	0.000000	
45.000000	0.000010	0.002176	1.000000	0.000000	0.000000	
46.000000	0.000010	0.005511	0.998214	0.000000	0.000000	
47.000000	0.000010	0.003326	1.000000	0.000000	0.000000	
48.000000	0.000010	0.001671	1.000000	0.000000	0.000000	
49.000000	0.000010	0.008451	0.998214	0.000000	0.000000	
50.000000	0.000010	0.007204	0.998214	0.000000	0.000000	
51.000000	0.000010	0.001414	1.000000	0.000000	0.000000	
52.000000	0.000010	0.002509	1.000000	0.000000	0.000000	
53.000000	0.000010	0.004822	0.998214	0.000000	0.000000	
54.000000	0.000010	0.001626	1.000000	0.000000	0.000000	
55.000000	0.000010	0.012117	0.994643	0.000000	0.000000	
56.000000	0.000010	0.002440	1.000000	0.000000	0.000000	
57.000000	0.000010	0.001623	1.000000	0.000000	0.000000	
58.000000	0.000010	0.002664	0.998214	0.000000	0.000000	
59.000000	0.000010	0.004240	0.998214	0.000000	0.000000	
60.000000	0.000010	0.013826	0.996429	0.000000	0.000000	
61.000000	0.000001	0.003232	0.998214	0.000000	0.000000	
62.000000	0.000001	0.002707	1.000000	0.000000	0.000000	
63.000000	0.000001	0.006351	0.996429	0.000000	0.000000	
64.000000	0.000001	0.003449	0.998214	0.000000	0.000000	
65.000000	0.000001	0.002778	0.998214	0.000000	0.000000	
66.000000	0.000001	0.003004	1.000000	0.000000	0.000000	
67.000000	0.000001	0.002211	1.000000	0.000000	0.000000	
68.000000	0.000001	0.004217	1.000000	0.000000	0.000000	
69.000000	0.000001	0.003141	0.998214	0.000000	0.000000	
70.000000	0.000001	0.006383	0.996429	0.000000	0.000000	
71.000000	0.000001	0.004754	0.998214	0.000000	0.000000	
72.000000	0.000001	0.005783	0.998214	0.000000	0.000000	
73.000000	0.000001	0.002757	1.000000	0.000000	0.000000	
74.000000	0.000001	0.005262	0.998214	0.000000	0.000000	
75.000000	0.000001	0.004971	0.998214	0.000000	0.000000	
76.000000	0.000001	0.002184	1.000000	0.000000	0.000000	
77.000000	0.000001	0.001396	1.000000	0.000000	0.000000	
78.000000	0.000001	0.002290	1.000000	0.000000	0.000000	
79.000000	0.000001	0.002195	1.000000	0.000000	0.000000	
80.000000	0.000001	0.001218	1.000000	0.000000	0.000000	
81.000000	0.000000	0.001395	1.000000	0.000000	0.000000	
82.000000	0.000000	0.004495	0.998214	0.000000	0.000000	
83.000000	0.000000	0.002205	1.000000	0.000000	0.000000	
84.000000	0.000000	0.002974	1.000000	0.000000	0.000000	
85.000000	0.000000	0.001562	1.000000	0.000000	0.000000	
86.000000	0.000000	0.000743	1.000000	0.000000	0.000000	
87.000000	0.000000	0.003371	0.998214	0.000000	0.000000	
88.000000	0.000000	0.000944	1.000000	0.000000	0.000000	
89.000000	0.000000	0.000963	1.000000	0.000000	0.000000	
90.000000	0.000000	0.003682	0.998214	0.000000	0.000000	
91.000000	0.000000	0.002510	1.000000	0.000000	0.000000	
92.000000	0.000000	0.004620	0.998214	0.000000	0.000000	
93.000000	0.000000	0.003070	1.000000	0.000000	0.000000	
94.000000	0.000000	0.001381	1.000000	0.000000	0.000000	
95.000000	0.000000	0.002921	0.998214	0.000000	0.000000	
96.000000	0.000000	0.007423	0.998214	0.000000	0.000000	
97.000000	0.000000	0.001769	1.000000	0.000000	0.000000	
98.000000	0.000000	0.002478	1.000000	0.000000	0.000000	
99.000000	0.000000	0.001217	1.000000	0.000000	0.000000	
100.000000	0.000000	0.005121	0.996429	0.000000	0.000000	
101.000000	0.000000	0.002676	1.000000	0.000000	0.000000	
102.000000	0.000000	0.001290	1.000000	0.000000	0.000000	
103.000000	0.000000	0.002094	1.000000	0.000000	0.000000	
104.000000	0.000000	0.002753	1.000000	0.000000	0.000000	
105.000000	0.000000	0.001138	1.000000	0.000000	0.000000	
106.000000	0.000000	0.005801	1.000000	0.000000	0.000000	
107.000000	0.000000	0.002605	0.998214	0.000000	0.000000	
108.000000	0.000000	0.003013	0.998214	0.000000	0.000000	
109.000000	0.000000	0.001982	1.000000	0.000000	0.000000	
110.000000	0.000000	0.002943	1.000000	0.000000	0.000000	
111.000000	0.000000	0.003484	0.998214	0.000000	0.000000	
112.000000	0.000000	0.002160	1.000000	0.000000	0.000000	
113.000000	0.000000	0.004737	0.998214	0.000000	0.000000	
114.000000	0.000000	0.001703	1.000000	0.000000	0.000000	
115.000000	0.000000	0.001208	1.000000	0.000000	0.000000	
116.000000	0.000000	0.001969	1.000000	0.000000	0.000000	
117.000000	0.000000	0.003684	1.000000	0.000000	0.000000	
118.000000	0.000000	0.000876	1.000000	0.000000	0.000000	
119.000000	0.000000	0.003340	0.998214	0.000000	0.000000	
120.000000	0.000000	0.003738	0.998214	0.000000	0.000000	
121.000000	0.000000	0.015558	0.992857	0.000000	0.000000	
122.000000	0.000000	0.001488	1.000000	0.000000	0.000000	
123.000000	0.000000	0.002785	1.000000	0.000000	0.000000	
124.000000	0.000000	0.002566	1.000000	0.000000	0.000000	
125.000000	0.000000	0.006874	0.998214	0.000000	0.000000	
126.000000	0.000000	0.008149	0.998214	0.000000	0.000000	
127.000000	0.000000	0.001625	1.000000	0.000000	0.000000	
128.000000	0.000000	0.000736	1.000000	0.000000	0.000000	
129.000000	0.000000	0.003890	0.998214	0.000000	0.000000	
130.000000	0.000000	0.000944	1.000000	0.000000	0.000000	
131.000000	0.000000	0.003778	0.998214	0.000000	0.000000	
132.000000	0.000000	0.001008	1.000000	0.000000	0.000000	
133.000000	0.000000	0.001252	1.000000	0.000000	0.000000	
134.000000	0.000000	0.001222	1.000000	0.000000	0.000000	
135.000000	0.000000	0.004842	0.998214	0.000000	0.000000	
136.000000	0.000000	0.003429	0.998214	0.000000	0.000000	
137.000000	0.000000	0.001764	1.000000	0.000000	0.000000	
138.000000	0.000000	0.002720	1.000000	0.000000	0.000000	
139.000000	0.000000	0.004571	0.998214	0.000000	0.000000	
140.000000	0.000000	0.001727	1.000000	0.000000	0.000000	
141.000000	0.000000	0.015180	0.994643	0.000000	0.000000	
142.000000	0.000000	0.000710	1.000000	0.000000	0.000000	
143.000000	0.000000	0.005896	0.998214	0.000000	0.000000	
144.000000	0.000000	0.003769	1.000000	0.000000	0.000000	
145.000000	0.000000	0.003375	1.000000	0.000000	0.000000	
146.000000	0.000000	0.002117	0.998214	0.000000	0.000000	
147.000000	0.000000	0.002259	1.000000	0.000000	0.000000	
148.000000	0.000000	0.006386	0.998214	0.000000	0.000000	
149.000000	0.000000	0.000922	1.000000	0.000000	0.000000	
150.000000	0.000000	0.000688	1.000000	0.000000	0.000000	
