Epoch	Learning Rate	Train Loss	Train Acc.	Test Loss	Test Acc.	
49.000000	0.000010	0.009204	0.997258	0.000000	0.000000	
50.000000	0.000010	0.003926	0.999086	0.000000	0.000000	
51.000000	0.000010	0.004822	0.998172	0.000000	0.000000	
52.000000	0.000010	0.004190	1.000000	0.000000	0.000000	
53.000000	0.000010	0.005513	0.997258	0.000000	0.000000	
54.000000	0.000010	0.002578	1.000000	0.000000	0.000000	
55.000000	0.000010	0.004278	0.999086	0.000000	0.000000	
56.000000	0.000010	0.002425	1.000000	0.000000	0.000000	
57.000000	0.000010	0.003277	1.000000	0.000000	0.000000	
58.000000	0.000010	0.002771	1.000000	0.000000	0.000000	
59.000000	0.000010	0.002631	1.000000	0.000000	0.000000	
60.000000	0.000010	0.005837	0.998172	0.000000	0.000000	
61.000000	0.000001	0.004237	0.999086	0.000000	0.000000	
62.000000	0.000001	0.010883	0.996344	0.000000	0.000000	
63.000000	0.000001	0.009083	0.995430	0.000000	0.000000	
64.000000	0.000001	0.005067	0.998172	0.000000	0.000000	
65.000000	0.000001	0.004466	0.999086	0.000000	0.000000	
66.000000	0.000001	0.005064	0.997258	0.000000	0.000000	
67.000000	0.000001	0.003185	0.999086	0.000000	0.000000	
68.000000	0.000001	0.002812	1.000000	0.000000	0.000000	
69.000000	0.000001	0.001752	1.000000	0.000000	0.000000	
70.000000	0.000001	0.001839	1.000000	0.000000	0.000000	
71.000000	0.000001	0.003729	0.999086	0.000000	0.000000	
72.000000	0.000001	0.003173	0.999086	0.000000	0.000000	
73.000000	0.000001	0.003662	0.999086	0.000000	0.000000	
74.000000	0.000001	0.002434	1.000000	0.000000	0.000000	
75.000000	0.000001	0.002772	0.999086	0.000000	0.000000	
76.000000	0.000001	0.004176	0.999086	0.000000	0.000000	
77.000000	0.000001	0.001611	1.000000	0.000000	0.000000	
78.000000	0.000001	0.004484	0.998172	0.000000	0.000000	
79.000000	0.000001	0.004372	0.999086	0.000000	0.000000	
80.000000	0.000001	0.002614	0.999086	0.000000	0.000000	
81.000000	0.000000	0.008448	0.996344	0.000000	0.000000	
82.000000	0.000000	0.004144	1.000000	0.000000	0.000000	
83.000000	0.000000	0.003352	0.999086	0.000000	0.000000	
84.000000	0.000000	0.002313	0.999086	0.000000	0.000000	
85.000000	0.000000	0.002979	1.000000	0.000000	0.000000	
86.000000	0.000000	0.003643	1.000000	0.000000	0.000000	
87.000000	0.000000	0.002371	1.000000	0.000000	0.000000	
88.000000	0.000000	0.005272	0.998172	0.000000	0.000000	
89.000000	0.000000	0.006068	0.997258	0.000000	0.000000	
90.000000	0.000000	0.003399	0.999086	0.000000	0.000000	
91.000000	0.000000	0.002519	0.999086	0.000000	0.000000	
92.000000	0.000000	0.011510	0.997258	0.000000	0.000000	
93.000000	0.000000	0.003007	0.999086	0.000000	0.000000	
94.000000	0.000000	0.003861	1.000000	0.000000	0.000000	
95.000000	0.000000	0.003107	0.999086	0.000000	0.000000	
96.000000	0.000000	0.003259	1.000000	0.000000	0.000000	
97.000000	0.000000	0.007791	0.997258	0.000000	0.000000	
98.000000	0.000000	0.004268	0.999086	0.000000	0.000000	
99.000000	0.000000	0.002648	0.999086	0.000000	0.000000	
100.000000	0.000000	0.005519	0.999086	0.000000	0.000000	
101.000000	0.000000	0.004057	0.998172	0.000000	0.000000	
102.000000	0.000000	0.005924	0.996344	0.000000	0.000000	
103.000000	0.000000	0.004313	0.998172	0.000000	0.000000	
104.000000	0.000000	0.003774	0.997258	0.000000	0.000000	
105.000000	0.000000	0.002332	1.000000	0.000000	0.000000	
106.000000	0.000000	0.009330	0.997258	0.000000	0.000000	
107.000000	0.000000	0.003174	1.000000	0.000000	0.000000	
108.000000	0.000000	0.002312	1.000000	0.000000	0.000000	
109.000000	0.000000	0.003399	0.999086	0.000000	0.000000	
110.000000	0.000000	0.004933	0.998172	0.000000	0.000000	
111.000000	0.000000	0.002037	1.000000	0.000000	0.000000	
112.000000	0.000000	0.005048	0.999086	0.000000	0.000000	
113.000000	0.000000	0.004749	0.999086	0.000000	0.000000	
114.000000	0.000000	0.002203	0.999086	0.000000	0.000000	
115.000000	0.000000	0.003884	0.998172	0.000000	0.000000	
116.000000	0.000000	0.003844	0.999086	0.000000	0.000000	
117.000000	0.000000	0.004689	0.998172	0.000000	0.000000	
118.000000	0.000000	0.004363	0.999086	0.000000	0.000000	
119.000000	0.000000	0.006319	0.997258	0.000000	0.000000	
120.000000	0.000000	0.004492	0.999086	0.000000	0.000000	
121.000000	0.000000	0.011746	0.995430	0.000000	0.000000	
122.000000	0.000000	0.003212	0.999086	0.000000	0.000000	
123.000000	0.000000	0.005304	0.999086	0.000000	0.000000	
124.000000	0.000000	0.004544	0.999086	0.000000	0.000000	
125.000000	0.000000	0.004389	0.998172	0.000000	0.000000	
126.000000	0.000000	0.002894	0.999086	0.000000	0.000000	
127.000000	0.000000	0.004587	0.999086	0.000000	0.000000	
128.000000	0.000000	0.003985	0.998172	0.000000	0.000000	
129.000000	0.000000	0.003684	0.999086	0.000000	0.000000	
130.000000	0.000000	0.005622	0.997258	0.000000	0.000000	
131.000000	0.000000	0.006172	0.999086	0.000000	0.000000	
132.000000	0.000000	0.004843	0.997258	0.000000	0.000000	
133.000000	0.000000	0.002855	0.999086	0.000000	0.000000	
134.000000	0.000000	0.005549	0.998172	0.000000	0.000000	
135.000000	0.000000	0.002327	1.000000	0.000000	0.000000	
136.000000	0.000000	0.002332	1.000000	0.000000	0.000000	
137.000000	0.000000	0.004239	0.999086	0.000000	0.000000	
138.000000	0.000000	0.013073	0.992687	0.000000	0.000000	
139.000000	0.000000	0.002889	1.000000	0.000000	0.000000	
140.000000	0.000000	0.005928	0.998172	0.000000	0.000000	
141.000000	0.000000	0.004666	0.998172	0.000000	0.000000	
142.000000	0.000000	0.002970	0.999086	0.000000	0.000000	
143.000000	0.000000	0.004610	0.998172	0.000000	0.000000	
144.000000	0.000000	0.003247	0.999086	0.000000	0.000000	
145.000000	0.000000	0.008042	0.995430	0.000000	0.000000	
146.000000	0.000000	0.009118	0.995430	0.000000	0.000000	
147.000000	0.000000	0.003476	1.000000	0.000000	0.000000	
148.000000	0.000000	0.005132	0.998172	0.000000	0.000000	
149.000000	0.000000	0.001697	1.000000	0.000000	0.000000	
150.000000	0.000000	0.003080	0.999086	0.000000	0.000000	
