Epoch	Learning Rate	Train Loss	Train Acc.	Test Loss	Test Acc.	
140.000000	0.000000	0.003039	1.000000	0.000000	0.000000	
141.000000	0.000000	0.001874	1.000000	0.000000	0.000000	
142.000000	0.000000	0.006468	0.998255	0.000000	0.000000	
143.000000	0.000000	0.002348	1.000000	0.000000	0.000000	
144.000000	0.000000	0.006831	0.996510	0.000000	0.000000	
145.000000	0.000000	0.009455	0.996510	0.000000	0.000000	
146.000000	0.000000	0.000902	1.000000	0.000000	0.000000	
147.000000	0.000000	0.002506	1.000000	0.000000	0.000000	
148.000000	0.000000	0.003497	1.000000	0.000000	0.000000	
149.000000	0.000000	0.002026	1.000000	0.000000	0.000000	
150.000000	0.000000	0.002653	1.000000	0.000000	0.000000	
